State,Sex,Age Group,Year,Ethnic Group,Value ('000 Person)
W.P Kuala Lumpur,Female, 40 - 44,2002,Total Ethnic Group,48.8
W.P Kuala Lumpur,Female, 40 - 44,2002,Bumiputera,0.2
W.P Kuala Lumpur,Female, 40 - 44,2002,Malay,17.1
W.P Kuala Lumpur,Female, 40 - 44,2002,Chinese,21
W.P Kuala Lumpur,Female, 40 - 44,2002,Indians,5.5
W.P Kuala Lumpur,Female, 40 - 44,2002,Other Malaysian,0.7
W.P Kuala Lumpur,Female, 40 - 44,2002,Non-Malaysian Citizens,4.3
W.P Kuala Lumpur,Female, 40 - 44,2003,Total Ethnic Group,49.5
W.P Kuala Lumpur,Female, 40 - 44,2003,Bumiputera,0.2
W.P Kuala Lumpur,Female, 40 - 44,2003,Malay,17.4
W.P Kuala Lumpur,Female, 40 - 44,2003,Chinese,21.2
W.P Kuala Lumpur,Female, 40 - 44,2003,Indians,5.5
W.P Kuala Lumpur,Female, 40 - 44,2003,Other Malaysian,0.7
W.P Kuala Lumpur,Female, 40 - 44,2003,Non-Malaysian Citizens,4.5
W.P Kuala Lumpur,Female, 40 - 44,2004,Total Ethnic Group,50.4
W.P Kuala Lumpur,Female, 40 - 44,2004,Bumiputera,0.3
W.P Kuala Lumpur,Female, 40 - 44,2004,Malay,17.7
W.P Kuala Lumpur,Female, 40 - 44,2004,Chinese,21.6
W.P Kuala Lumpur,Female, 40 - 44,2004,Indians,5.5
W.P Kuala Lumpur,Female, 40 - 44,2004,Other Malaysian,0.7
W.P Kuala Lumpur,Female, 40 - 44,2004,Non-Malaysian Citizens,4.7
W.P Kuala Lumpur,Female, 40 - 44,2005,Total Ethnic Group,51.7
W.P Kuala Lumpur,Female, 40 - 44,2005,Bumiputera,0.3
W.P Kuala Lumpur,Female, 40 - 44,2005,Malay,18.1
W.P Kuala Lumpur,Female, 40 - 44,2005,Chinese,22.2
W.P Kuala Lumpur,Female, 40 - 44,2005,Indians,5.6
W.P Kuala Lumpur,Female, 40 - 44,2005,Other Malaysian,0.7
W.P Kuala Lumpur,Female, 40 - 44,2005,Non-Malaysian Citizens,4.8
W.P Kuala Lumpur,Female, 40 - 44,2006,Total Ethnic Group,53.5
W.P Kuala Lumpur,Female, 40 - 44,2006,Bumiputera,0.3
W.P Kuala Lumpur,Female, 40 - 44,2006,Malay,18.8
W.P Kuala Lumpur,Female, 40 - 44,2006,Chinese,23
W.P Kuala Lumpur,Female, 40 - 44,2006,Indians,5.7
W.P Kuala Lumpur,Female, 40 - 44,2006,Other Malaysian,0.7
W.P Kuala Lumpur,Female, 40 - 44,2006,Non-Malaysian Citizens,5
W.P Kuala Lumpur,Female, 40 - 44,2007,Total Ethnic Group,56.2
W.P Kuala Lumpur,Female, 40 - 44,2007,Bumiputera,0.3
W.P Kuala Lumpur,Female, 40 - 44,2007,Malay,19.7
W.P Kuala Lumpur,Female, 40 - 44,2007,Chinese,24.3
W.P Kuala Lumpur,Female, 40 - 44,2007,Indians,5.9
W.P Kuala Lumpur,Female, 40 - 44,2007,Other Malaysian,0.7
W.P Kuala Lumpur,Female, 40 - 44,2007,Non-Malaysian Citizens,5.3
W.P Kuala Lumpur,Female, 40 - 44,2008,Total Ethnic Group,59.4
W.P Kuala Lumpur,Female, 40 - 44,2008,Bumiputera,0.4
W.P Kuala Lumpur,Female, 40 - 44,2008,Malay,20.8
W.P Kuala Lumpur,Female, 40 - 44,2008,Chinese,25.7
W.P Kuala Lumpur,Female, 40 - 44,2008,Indians,6.1
W.P Kuala Lumpur,Female, 40 - 44,2008,Other Malaysian,0.7
W.P Kuala Lumpur,Female, 40 - 44,2008,Non-Malaysian Citizens,5.7
W.P Kuala Lumpur,Female, 40 - 44,2009,Total Ethnic Group,62.3
W.P Kuala Lumpur,Female, 40 - 44,2009,Bumiputera,0.4
W.P Kuala Lumpur,Female, 40 - 44,2009,Malay,21.7
W.P Kuala Lumpur,Female, 40 - 44,2009,Chinese,27
W.P Kuala Lumpur,Female, 40 - 44,2009,Indians,6.3
W.P Kuala Lumpur,Female, 40 - 44,2009,Other Malaysian,0.6
W.P Kuala Lumpur,Female, 40 - 44,2009,Non-Malaysian Citizens,6.2
W.P Kuala Lumpur,Female, 40 - 44,2010,Total Ethnic Group,63.9
W.P Kuala Lumpur,Female, 40 - 44,2010,Other Bumiputera,0.4
W.P Kuala Lumpur,Female, 40 - 44,2010,Malay,22.2
W.P Kuala Lumpur,Female, 40 - 44,2010,Chinese,27.8
W.P Kuala Lumpur,Female, 40 - 44,2010,Indians,6.4
W.P Kuala Lumpur,Female, 40 - 44,2010,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 40 - 44,2010,Non-Malaysian Citizens,6.5
W.P Kuala Lumpur,Female, 40 - 44,2011,Total Ethnic Group,64
W.P Kuala Lumpur,Female, 40 - 44,2011,Other Bumiputera,0.5
W.P Kuala Lumpur,Female, 40 - 44,2011,Malay,22.4
W.P Kuala Lumpur,Female, 40 - 44,2011,Chinese,27.6
W.P Kuala Lumpur,Female, 40 - 44,2011,Indians,6.3
W.P Kuala Lumpur,Female, 40 - 44,2011,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 40 - 44,2011,Non-Malaysian Citizens,6.8
W.P Kuala Lumpur,Female, 40 - 44,2012,Total Ethnic Group,62.8
W.P Kuala Lumpur,Female, 40 - 44,2012,Other Bumiputera,0.5
W.P Kuala Lumpur,Female, 40 - 44,2012,Malay,21.8
W.P Kuala Lumpur,Female, 40 - 44,2012,Chinese,26.8
W.P Kuala Lumpur,Female, 40 - 44,2012,Indians,6.2
W.P Kuala Lumpur,Female, 40 - 44,2012,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 40 - 44,2012,Non-Malaysian Citizens,7
W.P Kuala Lumpur,Female, 40 - 44,2013,Total Ethnic Group,61.3
W.P Kuala Lumpur,Female, 40 - 44,2013,Bumiputera,21.6
W.P Kuala Lumpur,Female, 40 - 44,2013,Chinese,25.5
W.P Kuala Lumpur,Female, 40 - 44,2013,Indians,5.9
W.P Kuala Lumpur,Female, 40 - 44,2013,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 40 - 44,2013,Non-Malaysian Citizens,7.9
W.P Kuala Lumpur,Female, 40 - 44,2014,Total Ethnic Group,60
W.P Kuala Lumpur,Female, 40 - 44,2014,Bumiputera,20.8
W.P Kuala Lumpur,Female, 40 - 44,2014,Chinese,24.2
W.P Kuala Lumpur,Female, 40 - 44,2014,Indians,5.7
W.P Kuala Lumpur,Female, 40 - 44,2014,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 40 - 44,2014,Non-Malaysian Citizens,8.7
W.P Kuala Lumpur,Female, 40 - 44,2015,Total Ethnic Group,60.4
W.P Kuala Lumpur,Female, 40 - 44,2015,Bumiputera,20.5
W.P Kuala Lumpur,Female, 40 - 44,2015,Chinese,23.9
W.P Kuala Lumpur,Female, 40 - 44,2015,Indians,5.6
W.P Kuala Lumpur,Female, 40 - 44,2015,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 40 - 44,2015,Non-Malaysian Citizens,10
W.P Kuala Lumpur,Female, 40 - 44,2016,Total Ethnic Group,60.5
W.P Kuala Lumpur,Female, 40 - 44,2016,Bumiputera,20.5
W.P Kuala Lumpur,Female, 40 - 44,2016,Chinese,24.1
W.P Kuala Lumpur,Female, 40 - 44,2016,Indians,5.2
W.P Kuala Lumpur,Female, 40 - 44,2016,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 40 - 44,2016,Non-Malaysian Citizens,10.1
W.P Kuala Lumpur,Female, 40 - 44,2017,Total Ethnic Group,61.6
W.P Kuala Lumpur,Female, 40 - 44,2017,Bumiputera,20.8
W.P Kuala Lumpur,Female, 40 - 44,2017,Chinese,24.9
W.P Kuala Lumpur,Female, 40 - 44,2017,Indians,5.3
W.P Kuala Lumpur,Female, 40 - 44,2017,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 40 - 44,2017,Non-Malaysian Citizens,10.2
W.P Kuala Lumpur,Female, 40 - 44,2018,Total Ethnic Group,63.8
W.P Kuala Lumpur,Female, 40 - 44,2018,Bumiputera,21.7
W.P Kuala Lumpur,Female, 40 - 44,2018,Chinese,26.1
W.P Kuala Lumpur,Female, 40 - 44,2018,Indians,5.5
W.P Kuala Lumpur,Female, 40 - 44,2018,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 40 - 44,2018,Non-Malaysian Citizens,10
W.P Kuala Lumpur,Female, 40 - 44,2019,Total Ethnic Group,66.5
W.P Kuala Lumpur,Female, 40 - 44,2019,Bumiputera,23.2
W.P Kuala Lumpur,Female, 40 - 44,2019,Chinese,27.3
W.P Kuala Lumpur,Female, 40 - 44,2019,Indians,5.8
W.P Kuala Lumpur,Female, 40 - 44,2019,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 40 - 44,2019,Non-Malaysian Citizens,9.7
W.P Kuala Lumpur,Female, 40 - 44,2020,Total Ethnic Group,69.5
W.P Kuala Lumpur,Female, 40 - 44,2020,Bumiputera,25.1
W.P Kuala Lumpur,Female, 40 - 44,2020,Chinese,28.5
W.P Kuala Lumpur,Female, 40 - 44,2020,Indians,6.1
W.P Kuala Lumpur,Female, 40 - 44,2020,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 40 - 44,2020,Non-Malaysian Citizens,9.3
W.P Kuala Lumpur,Female, 45 - 49,1991,Total Ethnic Group,23.4
W.P Kuala Lumpur,Female, 45 - 49,1991,Bumiputera,0.1
W.P Kuala Lumpur,Female, 45 - 49,1991,Malay,5.6
W.P Kuala Lumpur,Female, 45 - 49,1991,Chinese,13.7
W.P Kuala Lumpur,Female, 45 - 49,1991,Indians,2.7
W.P Kuala Lumpur,Female, 45 - 49,1991,Other Malaysian,0.4
W.P Kuala Lumpur,Female, 45 - 49,1991,Non-Malaysian Citizens,0.8
W.P Kuala Lumpur,Female, 45 - 49,1992,Total Ethnic Group,24.9
W.P Kuala Lumpur,Female, 45 - 49,1992,Bumiputera,0.1
W.P Kuala Lumpur,Female, 45 - 49,1992,Malay,6.3
W.P Kuala Lumpur,Female, 45 - 49,1992,Chinese,14.3
W.P Kuala Lumpur,Female, 45 - 49,1992,Indians,2.9
W.P Kuala Lumpur,Female, 45 - 49,1992,Other Malaysian,0.4
W.P Kuala Lumpur,Female, 45 - 49,1992,Non-Malaysian Citizens,0.8
W.P Kuala Lumpur,Female, 45 - 49,1993,Total Ethnic Group,26.1
W.P Kuala Lumpur,Female, 45 - 49,1993,Bumiputera,0.1
W.P Kuala Lumpur,Female, 45 - 49,1993,Malay,6.9
W.P Kuala Lumpur,Female, 45 - 49,1993,Chinese,14.8
W.P Kuala Lumpur,Female, 45 - 49,1993,Indians,3.1
W.P Kuala Lumpur,Female, 45 - 49,1993,Other Malaysian,0.4
W.P Kuala Lumpur,Female, 45 - 49,1993,Non-Malaysian Citizens,0.9
W.P Kuala Lumpur,Female, 45 - 49,1994,Total Ethnic Group,27.9
W.P Kuala Lumpur,Female, 45 - 49,1994,Bumiputera,0.1
W.P Kuala Lumpur,Female, 45 - 49,1994,Malay,7.6
W.P Kuala Lumpur,Female, 45 - 49,1994,Chinese,15.5
W.P Kuala Lumpur,Female, 45 - 49,1994,Indians,3.3
W.P Kuala Lumpur,Female, 45 - 49,1994,Other Malaysian,0.4
W.P Kuala Lumpur,Female, 45 - 49,1994,Non-Malaysian Citizens,1
W.P Kuala Lumpur,Female, 45 - 49,1995,Total Ethnic Group,29.6
W.P Kuala Lumpur,Female, 45 - 49,1995,Bumiputera,0.1
W.P Kuala Lumpur,Female, 45 - 49,1995,Malay,8.3
W.P Kuala Lumpur,Female, 45 - 49,1995,Chinese,16
W.P Kuala Lumpur,Female, 45 - 49,1995,Indians,3.5
W.P Kuala Lumpur,Female, 45 - 49,1995,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,1995,Non-Malaysian Citizens,1.1
W.P Kuala Lumpur,Female, 45 - 49,1996,Total Ethnic Group,31.2
W.P Kuala Lumpur,Female, 45 - 49,1996,Bumiputera,0.1
W.P Kuala Lumpur,Female, 45 - 49,1996,Malay,9.1
W.P Kuala Lumpur,Female, 45 - 49,1996,Chinese,16.5
W.P Kuala Lumpur,Female, 45 - 49,1996,Indians,3.7
W.P Kuala Lumpur,Female, 45 - 49,1996,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,1996,Non-Malaysian Citizens,1.3
W.P Kuala Lumpur,Female, 45 - 49,1997,Total Ethnic Group,32.7
W.P Kuala Lumpur,Female, 45 - 49,1997,Bumiputera,0.1
W.P Kuala Lumpur,Female, 45 - 49,1997,Malay,9.9
W.P Kuala Lumpur,Female, 45 - 49,1997,Chinese,16.8
W.P Kuala Lumpur,Female, 45 - 49,1997,Indians,3.9
W.P Kuala Lumpur,Female, 45 - 49,1997,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,1997,Non-Malaysian Citizens,1.5
W.P Kuala Lumpur,Female, 45 - 49,1998,Total Ethnic Group,34.5
W.P Kuala Lumpur,Female, 45 - 49,1998,Bumiputera,0.1
W.P Kuala Lumpur,Female, 45 - 49,1998,Malay,10.8
W.P Kuala Lumpur,Female, 45 - 49,1998,Chinese,17.2
W.P Kuala Lumpur,Female, 45 - 49,1998,Indians,4.2
W.P Kuala Lumpur,Female, 45 - 49,1998,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,1998,Non-Malaysian Citizens,1.8
W.P Kuala Lumpur,Female, 45 - 49,1999,Total Ethnic Group,36.2
W.P Kuala Lumpur,Female, 45 - 49,1999,Bumiputera,0.1
W.P Kuala Lumpur,Female, 45 - 49,1999,Malay,11.6
W.P Kuala Lumpur,Female, 45 - 49,1999,Chinese,17.5
W.P Kuala Lumpur,Female, 45 - 49,1999,Indians,4.4
W.P Kuala Lumpur,Female, 45 - 49,1999,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,1999,Non-Malaysian Citizens,2.1
W.P Kuala Lumpur,Female, 45 - 49,2000,Total Ethnic Group,37.7
W.P Kuala Lumpur,Female, 45 - 49,2000,Bumiputera,0.2
W.P Kuala Lumpur,Female, 45 - 49,2000,Malay,12.3
W.P Kuala Lumpur,Female, 45 - 49,2000,Chinese,17.7
W.P Kuala Lumpur,Female, 45 - 49,2000,Indians,4.6
W.P Kuala Lumpur,Female, 45 - 49,2000,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,2000,Non-Malaysian Citizens,2.4
W.P Kuala Lumpur,Female, 45 - 49,2001,Total Ethnic Group,39.2
W.P Kuala Lumpur,Female, 45 - 49,2001,Bumiputera,0.2
W.P Kuala Lumpur,Female, 45 - 49,2001,Malay,13.1
W.P Kuala Lumpur,Female, 45 - 49,2001,Chinese,18.2
W.P Kuala Lumpur,Female, 45 - 49,2001,Indians,4.7
W.P Kuala Lumpur,Female, 45 - 49,2001,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,2001,Non-Malaysian Citizens,2.5
W.P Kuala Lumpur,Female, 45 - 49,2002,Total Ethnic Group,40.5
W.P Kuala Lumpur,Female, 45 - 49,2002,Bumiputera,0.2
W.P Kuala Lumpur,Female, 45 - 49,2002,Malay,13.7
W.P Kuala Lumpur,Female, 45 - 49,2002,Chinese,18.5
W.P Kuala Lumpur,Female, 45 - 49,2002,Indians,4.8
W.P Kuala Lumpur,Female, 45 - 49,2002,Other Malaysian,0.6
W.P Kuala Lumpur,Female, 45 - 49,2002,Non-Malaysian Citizens,2.7
W.P Kuala Lumpur,Female, 45 - 49,2003,Total Ethnic Group,41.6
W.P Kuala Lumpur,Female, 45 - 49,2003,Bumiputera,0.2
W.P Kuala Lumpur,Female, 45 - 49,2003,Malay,14.4
W.P Kuala Lumpur,Female, 45 - 49,2003,Chinese,18.8
W.P Kuala Lumpur,Female, 45 - 49,2003,Indians,4.9
W.P Kuala Lumpur,Female, 45 - 49,2003,Other Malaysian,0.6
W.P Kuala Lumpur,Female, 45 - 49,2003,Non-Malaysian Citizens,2.8
W.P Kuala Lumpur,Female, 45 - 49,2004,Total Ethnic Group,42.7
W.P Kuala Lumpur,Female, 45 - 49,2004,Bumiputera,0.2
W.P Kuala Lumpur,Female, 45 - 49,2004,Malay,15
W.P Kuala Lumpur,Female, 45 - 49,2004,Chinese,19
W.P Kuala Lumpur,Female, 45 - 49,2004,Indians,5
W.P Kuala Lumpur,Female, 45 - 49,2004,Other Malaysian,0.6
W.P Kuala Lumpur,Female, 45 - 49,2004,Non-Malaysian Citizens,2.9
W.P Kuala Lumpur,Female, 45 - 49,2005,Total Ethnic Group,43.7
W.P Kuala Lumpur,Female, 45 - 49,2005,Bumiputera,0.2
W.P Kuala Lumpur,Female, 45 - 49,2005,Malay,15.6
W.P Kuala Lumpur,Female, 45 - 49,2005,Chinese,19.3
W.P Kuala Lumpur,Female, 45 - 49,2005,Indians,5.1
W.P Kuala Lumpur,Female, 45 - 49,2005,Other Malaysian,0.6
W.P Kuala Lumpur,Female, 45 - 49,2005,Non-Malaysian Citizens,3
W.P Kuala Lumpur,Female, 45 - 49,2006,Total Ethnic Group,44.6
W.P Kuala Lumpur,Female, 45 - 49,2006,Bumiputera,0.2
W.P Kuala Lumpur,Female, 45 - 49,2006,Malay,16
W.P Kuala Lumpur,Female, 45 - 49,2006,Chinese,19.5
W.P Kuala Lumpur,Female, 45 - 49,2006,Indians,5.2
W.P Kuala Lumpur,Female, 45 - 49,2006,Other Malaysian,0.6
W.P Kuala Lumpur,Female, 45 - 49,2006,Non-Malaysian Citizens,3.1
W.P Kuala Lumpur,Female, 45 - 49,2007,Total Ethnic Group,45.3
W.P Kuala Lumpur,Female, 45 - 49,2007,Bumiputera,0.2
W.P Kuala Lumpur,Female, 45 - 49,2007,Malay,16.2
W.P Kuala Lumpur,Female, 45 - 49,2007,Chinese,19.8
W.P Kuala Lumpur,Female, 45 - 49,2007,Indians,5.2
W.P Kuala Lumpur,Female, 45 - 49,2007,Other Malaysian,0.6
W.P Kuala Lumpur,Female, 45 - 49,2007,Non-Malaysian Citizens,3.2
W.P Kuala Lumpur,Female, 45 - 49,2008,Total Ethnic Group,45.9
W.P Kuala Lumpur,Female, 45 - 49,2008,Bumiputera,0.2
W.P Kuala Lumpur,Female, 45 - 49,2008,Malay,16.3
W.P Kuala Lumpur,Female, 45 - 49,2008,Chinese,20.2
W.P Kuala Lumpur,Female, 45 - 49,2008,Indians,5.2
W.P Kuala Lumpur,Female, 45 - 49,2008,Other Malaysian,0.6
W.P Kuala Lumpur,Female, 45 - 49,2008,Non-Malaysian Citizens,3.3
W.P Kuala Lumpur,Female, 45 - 49,2009,Total Ethnic Group,46.9
W.P Kuala Lumpur,Female, 45 - 49,2009,Bumiputera,0.3
W.P Kuala Lumpur,Female, 45 - 49,2009,Malay,16.6
W.P Kuala Lumpur,Female, 45 - 49,2009,Chinese,20.9
W.P Kuala Lumpur,Female, 45 - 49,2009,Indians,5.3
W.P Kuala Lumpur,Female, 45 - 49,2009,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,2009,Non-Malaysian Citizens,3.4
W.P Kuala Lumpur,Female, 45 - 49,2010,Total Ethnic Group,48.5
W.P Kuala Lumpur,Female, 45 - 49,2010,Other Bumiputera,0.3
W.P Kuala Lumpur,Female, 45 - 49,2010,Malay,17
W.P Kuala Lumpur,Female, 45 - 49,2010,Chinese,21.9
W.P Kuala Lumpur,Female, 45 - 49,2010,Indians,5.4
W.P Kuala Lumpur,Female, 45 - 49,2010,Other Malaysian,0.4
W.P Kuala Lumpur,Female, 45 - 49,2010,Non-Malaysian Citizens,3.6
W.P Kuala Lumpur,Female, 45 - 49,2011,Total Ethnic Group,51
W.P Kuala Lumpur,Female, 45 - 49,2011,Other Bumiputera,0.3
W.P Kuala Lumpur,Female, 45 - 49,2011,Malay,17.9
W.P Kuala Lumpur,Female, 45 - 49,2011,Chinese,23.1
W.P Kuala Lumpur,Female, 45 - 49,2011,Indians,5.6
W.P Kuala Lumpur,Female, 45 - 49,2011,Other Malaysian,0.4
W.P Kuala Lumpur,Female, 45 - 49,2011,Non-Malaysian Citizens,3.7
W.P Kuala Lumpur,Female, 45 - 49,2012,Total Ethnic Group,54.2
W.P Kuala Lumpur,Female, 45 - 49,2012,Other Bumiputera,0.3
W.P Kuala Lumpur,Female, 45 - 49,2012,Malay,19.1
W.P Kuala Lumpur,Female, 45 - 49,2012,Chinese,24.7
W.P Kuala Lumpur,Female, 45 - 49,2012,Indians,5.7
W.P Kuala Lumpur,Female, 45 - 49,2012,Other Malaysian,0.4
W.P Kuala Lumpur,Female, 45 - 49,2012,Non-Malaysian Citizens,3.9
W.P Kuala Lumpur,Female, 45 - 49,2013,Total Ethnic Group,57.6
W.P Kuala Lumpur,Female, 45 - 49,2013,Bumiputera,20.9
W.P Kuala Lumpur,Female, 45 - 49,2013,Chinese,26.1
W.P Kuala Lumpur,Female, 45 - 49,2013,Indians,5.9
W.P Kuala Lumpur,Female, 45 - 49,2013,Other Malaysian,0.4
W.P Kuala Lumpur,Female, 45 - 49,2013,Non-Malaysian Citizens,4.4
W.P Kuala Lumpur,Female, 45 - 49,2014,Total Ethnic Group,60
W.P Kuala Lumpur,Female, 45 - 49,2014,Bumiputera,22
W.P Kuala Lumpur,Female, 45 - 49,2014,Chinese,26.7
W.P Kuala Lumpur,Female, 45 - 49,2014,Indians,6.1
W.P Kuala Lumpur,Female, 45 - 49,2014,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,2014,Non-Malaysian Citizens,4.8
W.P Kuala Lumpur,Female, 45 - 49,2015,Total Ethnic Group,61.6
W.P Kuala Lumpur,Female, 45 - 49,2015,Bumiputera,22.6
W.P Kuala Lumpur,Female, 45 - 49,2015,Chinese,26.9
W.P Kuala Lumpur,Female, 45 - 49,2015,Indians,6.2
W.P Kuala Lumpur,Female, 45 - 49,2015,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,2015,Non-Malaysian Citizens,5.5
W.P Kuala Lumpur,Female, 45 - 49,2016,Total Ethnic Group,61
W.P Kuala Lumpur,Female, 45 - 49,2016,Bumiputera,22.6
W.P Kuala Lumpur,Female, 45 - 49,2016,Chinese,26.3
W.P Kuala Lumpur,Female, 45 - 49,2016,Indians,6.1
W.P Kuala Lumpur,Female, 45 - 49,2016,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,2016,Non-Malaysian Citizens,5.5
W.P Kuala Lumpur,Female, 45 - 49,2017,Total Ethnic Group,59.1
W.P Kuala Lumpur,Female, 45 - 49,2017,Bumiputera,21.8
W.P Kuala Lumpur,Female, 45 - 49,2017,Chinese,25.4
W.P Kuala Lumpur,Female, 45 - 49,2017,Indians,5.9
W.P Kuala Lumpur,Female, 45 - 49,2017,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,2017,Non-Malaysian Citizens,5.5
W.P Kuala Lumpur,Female, 45 - 49,2018,Total Ethnic Group,56.7
W.P Kuala Lumpur,Female, 45 - 49,2018,Bumiputera,20.8
W.P Kuala Lumpur,Female, 45 - 49,2018,Chinese,24.4
W.P Kuala Lumpur,Female, 45 - 49,2018,Indians,5.6
W.P Kuala Lumpur,Female, 45 - 49,2018,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,2018,Non-Malaysian Citizens,5.4
W.P Kuala Lumpur,Female, 45 - 49,2019,Total Ethnic Group,54.7
W.P Kuala Lumpur,Female, 45 - 49,2019,Bumiputera,20
W.P Kuala Lumpur,Female, 45 - 49,2019,Chinese,23.7
W.P Kuala Lumpur,Female, 45 - 49,2019,Indians,5.4
W.P Kuala Lumpur,Female, 45 - 49,2019,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,2019,Non-Malaysian Citizens,5.2
W.P Kuala Lumpur,Female, 45 - 49,2020,Total Ethnic Group,53.9
W.P Kuala Lumpur,Female, 45 - 49,2020,Bumiputera,19.6
W.P Kuala Lumpur,Female, 45 - 49,2020,Chinese,23.6
W.P Kuala Lumpur,Female, 45 - 49,2020,Indians,5.2
W.P Kuala Lumpur,Female, 45 - 49,2020,Other Malaysian,0.5
W.P Kuala Lumpur,Female, 45 - 49,2020,Non-Malaysian Citizens,5
W.P Kuala Lumpur,Female, 50 - 54,1991,Total Ethnic Group,18.7
W.P Kuala Lumpur,Female, 50 - 54,1991,Bumiputera,0
W.P Kuala Lumpur,Female, 50 - 54,1991,Malay,3.8
W.P Kuala Lumpur,Female, 50 - 54,1991,Chinese,11.4
W.P Kuala Lumpur,Female, 50 - 54,1991,Indians,2.5
W.P Kuala Lumpur,Female, 50 - 54,1991,Other Malaysian,0.3
W.P Kuala Lumpur,Female, 50 - 54,1991,Non-Malaysian Citizens,0.7
W.P Kuala Lumpur,Female, 50 - 54,1992,Total Ethnic Group,19
W.P Kuala Lumpur,Female, 50 - 54,1992,Bumiputera,0
W.P Kuala Lumpur,Female, 50 - 54,1992,Malay,4
W.P Kuala Lumpur,Female, 50 - 54,1992,Chinese,11.5
W.P Kuala Lumpur,Female, 50 - 54,1992,Indians,2.5
W.P Kuala Lumpur,Female, 50 - 54,1992,Other Malaysian,0.3
W.P Kuala Lumpur,Female, 50 - 54,1992,Non-Malaysian Citizens,0.7
W.P Kuala Lumpur,Female, 50 - 54,1993,Total Ethnic Group,19.5
W.P Kuala Lumpur,Female, 50 - 54,1993,Bumiputera,0
W.P Kuala Lumpur,Female, 50 - 54,1993,Malay,4.2
W.P Kuala Lumpur,Female, 50 - 54,1993,Chinese,11.8
W.P Kuala Lumpur,Female, 50 - 54,1993,Indians,2.4
W.P Kuala Lumpur,Female, 50 - 54,1993,Other Malaysian,0.3
W.P Kuala Lumpur,Female, 50 - 54,1993,Non-Malaysian Citizens,0.7
W.P Kuala Lumpur,Female, 50 - 54,1994,Total Ethnic Group,19.9
W.P Kuala Lumpur,Female, 50 - 54,1994,Bumiputera,0.1
W.P Kuala Lumpur,Female, 50 - 54,1994,Malay,4.5
W.P Kuala Lumpur,Female, 50 - 54,1994,Chinese,11.9
W.P Kuala Lumpur,Female, 50 - 54,1994,Indians,2.5
W.P Kuala Lumpur,Female, 50 - 54,1994,Other Malaysian,0.3
W.P Kuala Lumpur,Female, 50 - 54,1994,Non-Malaysian Citizens,0.7
W.P Kuala Lumpur,Female, 50 - 54,1995,Total Ethnic Group,20.3
W.P Kuala Lumpur,Female, 50 - 54,1995,Bumiputera,0.1
W.P Kuala Lumpur,Female, 50 - 54,1995,Malay,4.8
W.P Kuala Lumpur,Female, 50 - 54,1995,Chinese,12
W.P Kuala Lumpur,Female, 50 - 54,1995,Indians,2.5
W.P Kuala Lumpur,Female, 50 - 54,1995,Other Malaysian,0.3
W.P Kuala Lumpur,Female, 50 - 54,1995,Non-Malaysian Citizens,0.6
W.P Kuala Lumpur,Female, 50 - 54,1996,Total Ethnic Group,21.1
W.P Kuala Lumpur,Female, 50 - 54,1996,Bumiputera,0.1
W.P Kuala Lumpur,Female, 50 - 54,1996,Malay,5.2
W.P Kuala Lumpur,Female, 50 - 54,1996,Chinese,12.4
W.P Kuala Lumpur,Female, 50 - 54,1996,Indians,2.5
W.P Kuala Lumpur,Female, 50 - 54,1996,Other Malaysian,0.3
W.P Kuala Lumpur,Female, 50 - 54,1996,Non-Malaysian Citizens,0.6
W.P Kuala Lumpur,Female, 50 - 54,1997,Total Ethnic Group,22.2
W.P Kuala Lumpur,Female, 50 - 54,1997,Bumiputera,0.1
W.P Kuala Lumpur,Female, 50 - 54,1997,Malay,5.7
W.P Kuala Lumpur,Female, 50 - 54,1997,Chinese,12.7
W.P Kuala Lumpur,Female, 50 - 54,1997,Indians,2.7
